"meterid","sitename","simscode","utility","readingtime","readingvalue","readingunits","year","month","day"
"246216","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:00:00","12.577574999666153","kWh","2025","03","01"
"246215","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:00:00","13.90542765249537","kWh","2025","03","01"
"246220","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:00:00","60.55286666741595","kWh","2025","03","01"
"246218","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:00:00","26.983512659483434","kWh","2025","03","01"
"246219","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:00:00","43.07570886230096","kWh","2025","03","01"
"246213","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:00:00","21.175097221482233","kWh","2025","03","01"
"247516","Ohio Stadium","082","HEAT","2025-03-01T09:00:00","287.59143197423","kWh","2025","03","01"
"247516","Ohio Stadium","082","HEAT","2025-03-01T09:15:00","278.35758536093726","kWh","2025","03","01"
"246219","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:15:00","42.69407160392342","kWh","2025","03","01"
"246214","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:15:00","30.142357834585326","kWh","2025","03","01"
"246213","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:15:00","21.225833333890577","kWh","2025","03","01"
"246221","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:15:00","85.69118315561985","kWh","2025","03","01"
"246215","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:15:00","13.903091560684068","kWh","2025","03","01"
"246216","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:15:00","12.477741666701622","kWh","2025","03","01"
"246218","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:15:00","27.15860055319732","kWh","2025","03","01"
"246217","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:15:00","43.726543221375906","kWh","2025","03","01"
"246220","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:15:00","61.84812499777104","kWh","2025","03","01"
"246216","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:30:00","12.32504999925693","kWh","2025","03","01"
"246214","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:30:00","28.80108055434966","kWh","2025","03","01"
"247516","Ohio Stadium","082","HEAT","2025-03-01T09:30:00","239.75419509635842","kWh","2025","03","01"
"246217","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:30:00","43.59987500055693","kWh","2025","03","01"
"246221","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:30:00","94.68388336623708","kWh","2025","03","01"
"246215","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:30:00","13.526690973536265","kWh","2025","03","01"
"246218","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:30:00","27.351505548293545","kWh","2025","03","01"
"246213","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:30:00","21.64479183306452","kWh","2025","03","01"
"246220","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:30:00","61.99787499865516","kWh","2025","03","01"
"246219","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:30:00","51.71113761663747","kWh","2025","03","01"
"246214","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:45:00","28.78847844372193","kWh","2025","03","01"
"246221","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:45:00","94.83655245928713","kWh","2025","03","01"
"246216","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:45:00","12.325041667781772","kWh","2025","03","01"
"246218","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:45:00","27.049347031957","kWh","2025","03","01"
"246217","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:45:00","44.746710778909424","kWh","2025","03","01"
"246219","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:45:00","53.30251794987979","kWh","2025","03","01"
"246220","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:45:00","62.6413916685991","kWh","2025","03","01"
"246215","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:45:00","13.54268838320781","kWh","2025","03","01"
"247516","Ohio Stadium","082","HEAT","2025-03-01T09:45:00","221.81262293174112","kWh","2025","03","01"
"246213","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:45:00","21.196555722140086","kWh","2025","03","01"
"246219","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:00:00","52.9585917588432","kWh","2025","03","01"
"246214","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:00:00","29.13634516822329","kWh","2025","03","01"
"246213","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:00:00","21.882520500258543","kWh","2025","03","01"
"247516","Ohio Stadium","082","HEAT","2025-03-01T10:00:00","165.0379709796855","kWh","2025","03","01"
"246216","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:00:00","12.247541666259057","kWh","2025","03","01"
"246221","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:00:00","97.1105503952286","kWh","2025","03","01"
"246218","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:00:00","27.05142014325674","kWh","2025","03","01"
"246220","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:00:00","62.68281250104308","kWh","2025","03","01"
"246215","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:00:00","14.170471418309026","kWh","2025","03","01"
"246217","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:00:00","43.97724599804263","kWh","2025","03","01"
"246217","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:15:00","43.42641822248852","kWh","2025","03","01"
"246215","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:15:00","13.879573821899637","kWh","2025","03","01"
"246221","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:15:00","93.95329370872118","kWh","2025","03","01"
"246220","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:15:00","61.8839041632538","kWh","2025","03","01"
"247516","Ohio Stadium","082","HEAT","2025-03-01T10:15:00","120.5486990458513","kWh","2025","03","01"
"246213","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:15:00","21.66647949862449","kWh","2025","03","01"
"246214","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:15:00","28.725218054628932","kWh","2025","03","01"
"246216","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:15:00","12.352375000036943","kWh","2025","03","01"
"246219","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:15:00","52.55544945812939","kWh","2025","03","01"
"246218","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:15:00","27.101211798480556","kWh","2025","03","01"
"246215","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:30:00","13.780687133873192","kWh","2025","03","01"
"247516","Ohio Stadium","082","HEAT","2025-03-01T10:30:00","202.49900957564512","kWh","2025","03","01"
"246214","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:30:00","28.893958667092953","kWh","2025","03","01"
"246221","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:30:00","95.28255375898132","kWh","2025","03","01"
"246213","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:30:00","21.779354000917326","kWh","2025","03","01"
"246220","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:30:00","63.257316668294365","kWh","2025","03","01"
"246216","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:30:00","12.150208333705862","kWh","2025","03","01"
"246219","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:30:00","55.449770145192744","kWh","2025","03","01"
"246217","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:30:00","44.09904166722515","kWh","2025","03","01"
"246218","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:30:00","27.00701028185431","kWh","2025","03","01"
"246217","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:45:00","43.75095833240543","kWh","2025","03","01"
"246220","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:45:00","62.74284999836236","kWh","2025","03","01"
"246213","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:45:00","22.31972933204534","kWh","2025","03","01"
"246221","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:45:00","102.30522861095146","kWh","2025","03","01"
"246214","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:45:00","29.005957999944997","kWh","2025","03","01"
"246218","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:45:00","27.112227894921475","kWh","2025","03","01"
"246216","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:45:00","12.394716666219757","kWh","2025","03","01"
"246219","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:45:00","54.9589752388342","kWh","2025","03","01"
"247516","Ohio Stadium","082","HEAT","2025-03-01T10:45:00","329.4679954755514","kWh","2025","03","01"
"246215","Ohio Stadium","082","ELECTRICITY","2025-03-01T10:45:00","13.8635854608876","kWh","2025","03","01"
"247516","Ohio Stadium","082","HEAT","2025-03-01T11:00:00","295.95974223104497","kWh","2025","03","01"
"246214","Ohio Stadium","082","ELECTRICITY","2025-03-01T11:00:00","29.30676994439835","kWh","2025","03","01"
"246217","Ohio Stadium","082","ELECTRICITY","2025-03-01T11:00:00","43.47487500055537","kWh","2025","03","01"
"246215","Ohio Stadium","082","ELECTRICITY","2025-03-01T11:00:00","13.879975319262204","kWh","2025","03","01"
