"meterid","sitename","simscode","utility","readingtime","readingvalue","readingunits","year","month","day"
"246218","Ohio Stadium","082","ELECTRICITY","2024-09-02T00:00:00","43.17547957958887","kWh","2024","09","01"
"246219","Ohio Stadium","082","ELECTRICITY","2024-09-02T00:00:00","73.20574369393444","kWh","2024","09","01"
"246216","Ohio Stadium","082","ELECTRICITY","2024-09-02T00:00:00","33.399787498610095","kWh","2024","09","01"
"247516","Ohio Stadium","082","HEAT","2024-09-02T00:00:00","0.0","kWh","2024","09","01"
"246220","Ohio Stadium","082","ELECTRICITY","2024-09-02T00:00:00","58.39879166517406","kWh","2024","09","01"
"246215","Ohio Stadium","082","ELECTRICITY","2024-09-02T01:00:00","13.921158315596792","kWh","2024","09","01"
"246221","Ohio Stadium","082","ELECTRICITY","2024-09-02T01:00:00","145.89159792381028","kWh","2024","09","01"
"246220","Ohio Stadium","082","ELECTRICITY","2024-09-02T01:00:00","59.44962499553958","kWh","2024","09","01"
"246219","Ohio Stadium","082","ELECTRICITY","2024-09-02T01:00:00","71.75371613898004","kWh","2024","09","01"
"246218","Ohio Stadium","082","ELECTRICITY","2024-09-02T01:00:00","42.140087452572","kWh","2024","09","01"
"246213","Ohio Stadium","082","ELECTRICITY","2024-09-02T01:00:00","17.468433499506986","kWh","2024","09","01"
"247516","Ohio Stadium","082","HEAT","2024-09-02T01:00:00","0.0","kWh","2024","09","01"
"246217","Ohio Stadium","082","ELECTRICITY","2024-09-02T01:00:00","45.77491855465807","kWh","2024","09","01"
"246216","Ohio Stadium","082","ELECTRICITY","2024-09-02T01:00:00","33.324956945281784","kWh","2024","09","01"
"246214","Ohio Stadium","082","ELECTRICITY","2024-09-02T01:00:00","23.058395501466002","kWh","2024","09","01"
"246217","Ohio Stadium","082","ELECTRICITY","2024-09-02T02:00:00","45.472544611157694","kWh","2024","09","01"
"247516","Ohio Stadium","082","HEAT","2024-09-02T02:00:00","0.0","kWh","2024","09","01"
"246213","Ohio Stadium","082","ELECTRICITY","2024-09-02T02:00:00","17.528000167625336","kWh","2024","09","01"
"246218","Ohio Stadium","082","ELECTRICITY","2024-09-02T02:00:00","41.59114216814128","kWh","2024","09","01"
"246219","Ohio Stadium","082","ELECTRICITY","2024-09-02T02:00:00","70.07726339735866","kWh","2024","09","01"
"246215","Ohio Stadium","082","ELECTRICITY","2024-09-02T02:00:00","13.530720726513923","kWh","2024","09","01"
"246214","Ohio Stadium","082","ELECTRICITY","2024-09-02T02:00:00","24.310000000000777","kWh","2024","09","01"
"246220","Ohio Stadium","082","ELECTRICITY","2024-09-02T02:00:00","59.499375","kWh","2024","09","01"
"246221","Ohio Stadium","082","ELECTRICITY","2024-09-02T02:00:00","142.65566703423858","kWh","2024","09","01"
